tanggal,commodity_id,komoditas,provinsi,id_provinsi,harga,show,avg_api,stddev_api,bulan
2024-02-21,10,Gula Pasir,Bali,17,18000.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Nusa Tenggara Barat,18,17050.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Nusa Tenggara Timur,19,18350.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Kalimantan Barat,20,17400.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Kalimantan Selatan,21,17700.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Kalimantan Tengah,22,19100.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Kalimantan Timur,23,18100.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Kalimantan Utara,24,19050.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Gorontalo,25,18350.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Sulawesi Selatan,26,17000.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Sulawesi Tenggara,27,19100.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Sulawesi Tengah,28,18650.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Sulawesi Utara,29,18100.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Sulawesi Barat,30,17250.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Maluku,31,19050.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Maluku Utara,32,18250.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Papua,33,19650.0,True,17900.0,850.0,2024-02
2024-02-21,10,Gula Pasir,Papua Barat,34,19750.0,True,17900.0,850.0,2024-02
2024-02-22,1,Beras,Aceh,1,13850.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Sumatera Utara,2,13800.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Sumatera Barat,3,17000.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Riau,4,15350.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Kepulauan Riau,5,14500.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Jambi,6,14200.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Bengkulu,7,15800.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Sumatera Selatan,8,15250.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Kepulauan Bangka Belitung,9,16250.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Lampung,10,14750.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Banten,11,16600.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Jawa Barat,12,15750.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,DKI Jakarta,13,16150.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Jawa Tengah,14,15600.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,DI Yogyakarta,15,15400.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Jawa Timur,16,15350.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Bali,17,16800.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Nusa Tenggara Barat,18,14500.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Nusa Tenggara Timur,19,15650.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Kalimantan Barat,20,16000.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Kalimantan Selatan,21,17950.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Kalimantan Tengah,22,19350.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Kalimantan Timur,23,15600.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Kalimantan Utara,24,16650.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Gorontalo,25,15350.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Sulawesi Selatan,26,13750.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Sulawesi Tenggara,27,14900.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Sulawesi Tengah,28,15250.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Sulawesi Utara,29,15000.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Sulawesi Barat,30,14600.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Maluku,31,15550.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Maluku Utara,32,16700.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Papua,33,15900.0,True,15600.0,1150.0,2024-02
2024-02-22,1,Beras,Papua Barat,34,15800.0,True,15600.0,1150.0,2024-02
2024-02-22,2,Daging Ayam,Aceh,1,33150.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Sumatera Utara,2,38150.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Sumatera Barat,3,49800.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Riau,4,31600.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Kepulauan Riau,5,39400.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Jambi,6,37700.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Bengkulu,7,39250.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Sumatera Selatan,8,37250.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Kepulauan Bangka Belitung,9,41150.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Lampung,10,33050.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Banten,11,37600.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Jawa Barat,12,35400.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,DKI Jakarta,13,35250.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Jawa Tengah,14,34300.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,DI Yogyakarta,15,35000.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Jawa Timur,16,33750.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Bali,17,38250.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Nusa Tenggara Barat,18,39300.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Nusa Tenggara Timur,19,44600.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Kalimantan Barat,20,35450.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Kalimantan Selatan,21,42000.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Kalimantan Tengah,22,36150.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Kalimantan Timur,23,35100.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Kalimantan Utara,24,52500.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Gorontalo,25,31000.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Sulawesi Selatan,26,24250.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Sulawesi Tenggara,27,34850.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Sulawesi Tengah,28,28900.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Sulawesi Utara,29,38450.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Sulawesi Barat,30,28250.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Maluku,31,36900.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Maluku Utara,32,42500.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Papua,33,42100.0,True,37200.0,5550.0,2024-02
2024-02-22,2,Daging Ayam,Papua Barat,34,42950.0,True,37200.0,5550.0,2024-02
2024-02-22,3,Daging Sapi,Aceh,1,145850.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Sumatera Utara,2,133750.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Sumatera Barat,3,148750.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Riau,4,126050.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Kepulauan Riau,5,99250.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Jambi,6,136900.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Bengkulu,7,135650.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Sumatera Selatan,8,138750.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Kepulauan Bangka Belitung,9,132850.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Lampung,10,129400.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Banten,11,132500.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Jawa Barat,12,138950.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,DKI Jakarta,13,141650.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Jawa Tengah,14,128650.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,DI Yogyakarta,15,136250.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Jawa Timur,16,117750.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Bali,17,126600.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Nusa Tenggara Barat,18,117650.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Nusa Tenggara Timur,19,110400.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Kalimantan Barat,20,150000.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Kalimantan Selatan,21,158950.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Kalimantan Tengah,22,154100.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Kalimantan Timur,23,153950.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Kalimantan Utara,24,131900.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Gorontalo,25,131900.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Sulawesi Selatan,26,123000.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Sulawesi Tenggara,27,138150.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Sulawesi Tengah,28,143750.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Sulawesi Utara,29,133750.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Sulawesi Barat,30,123350.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Maluku,31,133750.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Maluku Utara,32,137500.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Papua,33,133650.0,True,134500.0,12350.0,2024-02
2024-02-22,3,Daging Sapi,Papua Barat,34,147500.0,True,134500.0,12350.0,2024-02
2024-02-22,4,Telur Ayam,Aceh,1,28150.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Sumatera Utara,2,28850.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Sumatera Barat,3,27700.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Riau,4,27300.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Kepulauan Riau,5,28350.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Jambi,6,26200.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Bengkulu,7,27400.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Sumatera Selatan,8,27250.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Kepulauan Bangka Belitung,9,32900.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Lampung,10,27650.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Banten,11,30000.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Jawa Barat,12,29500.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,DKI Jakarta,13,29000.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Jawa Tengah,14,28700.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,DI Yogyakarta,15,28000.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Jawa Timur,16,28550.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Bali,17,28150.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Nusa Tenggara Barat,18,30600.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Nusa Tenggara Timur,19,32150.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Kalimantan Barat,20,31550.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Kalimantan Selatan,21,31500.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Kalimantan Tengah,22,31800.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Kalimantan Timur,23,29450.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Kalimantan Utara,24,31850.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Gorontalo,25,33200.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Sulawesi Selatan,26,25100.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Sulawesi Tenggara,27,30650.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Sulawesi Tengah,28,30250.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Sulawesi Utara,29,29100.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Sulawesi Barat,30,24850.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Maluku,31,35600.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Maluku Utara,32,36100.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Papua,33,36300.0,True,29950.0,2900.0,2024-02
2024-02-22,4,Telur Ayam,Papua Barat,34,35350.0,True,29950.0,2900.0,2024-02
2024-02-22,5,Bawang Merah,Aceh,1,37100.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Sumatera Utara,2,38200.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Sumatera Barat,3,33500.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Riau,4,35400.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Kepulauan Riau,5,32850.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Jambi,6,32400.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Bengkulu,7,35500.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Sumatera Selatan,8,37000.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Kepulauan Bangka Belitung,9,38250.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Lampung,10,30500.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Banten,11,34400.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Jawa Barat,12,33000.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,DKI Jakarta,13,41650.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Jawa Tengah,14,33300.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,DI Yogyakarta,15,33250.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Jawa Timur,16,29400.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Bali,17,27500.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Nusa Tenggara Barat,18,30900.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Nusa Tenggara Timur,19,35400.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Kalimantan Barat,20,35150.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Kalimantan Selatan,21,31250.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Kalimantan Tengah,22,35150.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Kalimantan Timur,23,38500.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Kalimantan Utara,24,43250.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Gorontalo,25,42200.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Sulawesi Selatan,26,34550.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Sulawesi Tenggara,27,42500.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Sulawesi Tengah,28,36650.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Sulawesi Utara,29,43650.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Sulawesi Barat,30,35000.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Maluku,31,43150.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Maluku Utara,32,56250.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Papua,33,56050.0,True,37550.0,6850.0,2024-02
2024-02-22,5,Bawang Merah,Papua Barat,34,53750.0,True,37550.0,6850.0,2024-02
2024-02-22,6,Bawang Putih,Aceh,1,38350.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Sumatera Utara,2,37800.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Sumatera Barat,3,37000.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Riau,4,35700.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Kepulauan Riau,5,33200.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Jambi,6,36500.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Bengkulu,7,38400.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Sumatera Selatan,8,37650.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Kepulauan Bangka Belitung,9,39900.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Lampung,10,35750.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Banten,11,39650.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Jawa Barat,12,39750.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,DKI Jakarta,13,46650.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Jawa Tengah,14,40900.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,DI Yogyakarta,15,44000.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Jawa Timur,16,34800.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Bali,17,34900.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Nusa Tenggara Barat,18,36800.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Nusa Tenggara Timur,19,45850.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Kalimantan Barat,20,37100.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Kalimantan Selatan,21,36900.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Kalimantan Tengah,22,38000.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Kalimantan Timur,23,41400.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Kalimantan Utara,24,43000.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Gorontalo,25,41100.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Sulawesi Selatan,26,38800.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Sulawesi Tenggara,27,45000.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Sulawesi Tengah,28,44500.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Sulawesi Utara,29,43750.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Sulawesi Barat,30,37650.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Maluku,31,45650.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Maluku Utara,32,55000.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Papua,33,55850.0,True,40900.0,5450.0,2024-02
2024-02-22,6,Bawang Putih,Papua Barat,34,52500.0,True,40900.0,5450.0,2024-02
2024-02-22,7,Cabai Merah,Aceh,1,64600.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Sumatera Utara,2,63850.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Sumatera Barat,3,78650.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Riau,4,70950.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Kepulauan Riau,5,81500.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Jambi,6,79150.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Bengkulu,7,70800.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Sumatera Selatan,8,91350.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Kepulauan Bangka Belitung,9,91900.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Lampung,10,90350.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Banten,11,95200.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Jawa Barat,12,93100.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,DKI Jakarta,13,95850.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Jawa Tengah,14,85600.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,DI Yogyakarta,15,86250.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Jawa Timur,16,81550.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Bali,17,76850.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Nusa Tenggara Barat,18,63600.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Nusa Tenggara Timur,19,66450.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Kalimantan Barat,20,66300.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Kalimantan Selatan,21,70850.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Kalimantan Tengah,22,103450.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Kalimantan Timur,23,63150.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Kalimantan Utara,24,86600.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Gorontalo,25,48450.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Sulawesi Selatan,26,44650.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Sulawesi Tenggara,27,58800.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Sulawesi Tengah,28,40100.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Sulawesi Utara,29,50500.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Sulawesi Barat,30,52700.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Maluku,31,57500.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Maluku Utara,32,57500.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Papua,33,56050.0,True,71650.0,16550.0,2024-02
2024-02-22,7,Cabai Merah,Papua Barat,34,51250.0,True,71650.0,16550.0,2024-02
2024-02-22,8,Cabai Rawit,Aceh,1,60850.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Sumatera Utara,2,64750.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Sumatera Barat,3,74750.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Riau,4,66150.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Kepulauan Riau,5,51550.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Jambi,6,73800.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Bengkulu,7,60750.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Sumatera Selatan,8,86900.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Kepulauan Bangka Belitung,9,80650.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Lampung,10,65850.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Banten,11,64550.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Jawa Barat,12,62950.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,DKI Jakarta,13,71650.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Jawa Tengah,14,58850.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,DI Yogyakarta,15,62500.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Jawa Timur,16,54900.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Bali,17,53700.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Nusa Tenggara Barat,18,43450.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Nusa Tenggara Timur,19,80700.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Kalimantan Barat,20,83150.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Kalimantan Selatan,21,58350.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Kalimantan Tengah,22,76600.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Kalimantan Timur,23,55850.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Kalimantan Utara,24,130950.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Gorontalo,25,43450.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Sulawesi Selatan,26,34200.0,True,62900.0,18550.0,2024-02
2024-02-22,8,Cabai Rawit,Sulawesi Tenggara,27,77650.0,True,62900.0,18550.0,2024-02
